"","rank","movie_name","open_day","week_people","sum_people","screen","play_freq","top_country","country","maker","supplier","age","genre","director","actor","re_open","month","day","season","top_genre","top_count"
"7289","123","키드넵 인 루마니아",2017-01-19,60,60,1,1,"미국","미국","","주식회사 루믹스미디어","청소년관람불가","드라마","카를로 푸스코","마이클 매드슨","0",1,19,"winter","1","1"
"7290","221","키리시마가 동아리활동 그만둔대",2014-06-26,23,1162,6,7,"일본","일본","","(주)씨타마운틴픽쳐스","15세 관람가","드라마","요시다 다이하치","카미키 류노스케,하시모토 아이,히가시데 마사히로,오고 스즈카","1",6,26,"summer","1","1"
"7291","186","키스 미",NA,1,101,1,1,"스웨덴","스웨덴","","","no_age","드라마","","","no_date",NA,NA,"no_date","1","0"
"7292","183","키스 미 어게인",2015-06-11,0,301,12,55,"이탈리아","이탈리아,프랑스","","㈜영화사 백두대간","청소년관람불가","드라마","가브리엘 무치노","스테파노 아코르시,비토리아 푸치니,발레리아 브루니 테데쉬,피에르프란체스코 파비노","0",6,11,"summer","1","0"
"7293","117","키스보다 야한 욕정",2015-01-28,54,54,1,1,"일본","일본","","페퍼민트픽쳐스","청소년관람불가","성인물(에로)","카미야마 카오루","하즈키 노조미","0",1,28,"winter","0","1"
"7294","210","키즈",NA,16,33,3,3,"미국","미국","","","no_age","드라마","래리 클락","레오 피츠패트릭,저스틴 피어스","no_date",NA,NA,"no_date","1","1"
"7295","110","키즈 리턴",2000-09-28,94,524,5,9,"일본","일본","반다이비쥬얼컴패니","","15세 관람가","드라마","기타노 다케시","안도 마사노부,카네코 켄,오스기 렌","1",9,28,"fall","1","1"
"7296","239","키즈모노가타리 I : 철혈편",2016-06-30,4,24536,158,1399,"일본","일본","","(주)박수엔터테인먼트","15세 관람가","애니메이션","신보 아키유키","카미야 히로시,사카모토 마아야,호리에 유이,사쿠라이 타카히로","0",6,30,"summer","0","1"
"7297","84","키즈모노가타리 II : 열혈편",2016-10-20,256,15800,137,1190,"일본","일본","","(주)박수엔터테인먼트","15세 관람가","애니메이션","신보 아키유키","카미야 히로시,사카모토 마아야,호리에 유이,사쿠라이 타카히로","0",10,20,"fall","0","1"
"7298","181","키즈모노가타리 III : 냉혈편",2017-05-18,10,11302,142,1055,"일본","일본","","(주)박수엔터테인먼트","15세 관람가","애니메이션","신보 아키유키","카미야 히로시,사카모토 마아야,호리에 유이,사쿠라이 타카히로","0",5,18,"spring","0","1"
"7299","24","키즈아이 단편 섹션 1",NA,1682,1682,2,15,"기타","기타","","","no_age","기타","아냐 린드,나탈리 판 덴 둔겐,샬롯 데울프,왕위수,림버트 파비안,브랜든 올덴버그,앨리스 추,마리 샌더스,토마소 피타,루실라 라스 에라스,이사벨라 살베티","","no_date",NA,NA,"no_date","0","0"
"7300","25","키즈아이 단편 섹션 2",NA,1428,1428,2,12,"기타","기타","","","no_age","기타","마리아 피터즈,사노버 칸,체 에스피리투,바니 아로라,허만트 가바,에이미 쿱,데리아 두르마스","","no_date",NA,NA,"no_date","0","0"
"7301","61","키코리키: 황금모자의 비밀",2017-01-25,400,35111,471,1936,"러시아","러시아","","(주)영화사 빅","전체관람가","애니메이션","데니스 체르노프","","0",1,25,"winter","0","0"
"7302","211","키키",NA,23,23,1,2,"미국","미국","","","no_age","다큐멘터리","조데노 사라","","no_date",NA,NA,"no_date","0","1"
"7303","211","키핑 로지",NA,1,1,1,1,"영국","영국","","","청소년관람불가","드라마","스티브 리브스","맥신 피크,블레이크 해리슨","no_date",NA,NA,"no_date","1","0"
"7304","185","킥복서 리턴즈",2016-12-01,60,60,1,1,"미국","미국","","(주)누리픽쳐스","15세 관람가","액션","존 스톡웰","데이브 바티스타,알랭 머시,장 끌로드 반담,지나 카라노,사라 말라쿨 레인,다렌 샤라비,T.J. 스톰","0",12,1,"winter","1","1"
"7305","217","킬 리스트",2015-11-12,1,1,1,1,"영국","영국","","주식회사 풍경소리","청소년관람불가","범죄","벤 휘틀리","닐 마스켈,마이안나 버링","0",11,12,"fall","1","0"
"7306","188","킬 미 달링",2016-01-28,8,9632,97,845,"네덜란드","네덜란드,벨기에,독일,아일랜드","","(주)블룸즈베리리소시스리미티드","15세 관람가","로맨틱코미디","마이크 반 디엠","제로엔 반 코닝스부르헤,조지나 버밴","0",1,28,"winter","1","0"
"7307","139","킬 유어 달링",2014-10-16,75,33087,5,10,"미국","미국","","(주)영화사 진진","청소년관람불가","드라마","존 크로키다스","다니엘 래드클리프,데인 드한,엘리자베스 올슨","1",10,16,"fall","1","1"
"7308","224","킬 케인",2016-12-08,1,1,1,1,"영국","영국","","(주)시네마리퍼블릭","청소년관람불가","액션","아담 스티븐 켈리","비니 존스","0",12,8,"winter","1","0"
"7309","103","킬 힘",NA,54,54,1,1,"영국","영국","","(주)수키픽쳐스","청소년관람불가","범죄","앤드류 더글라스","제이미 블랙리,토비 레그보","no_date",NA,NA,"no_date","1","0"
"7310","303","킬러",2015-11-26,2,2,5,6,"미국","미국","","라인트리엔터테인먼트","청소년관람불가","액션","카말 암드","윌리엄 포사이스,비앙카 헌터","0",11,26,"fall","1","1"
"7311","203","킬러본색: 블랙페이스",2015-02-26,2,2,1,1,"일본","일본","","스크린조이","청소년관람불가","액션","야마가 타카유키","야마구치 요시유키","0",2,26,"winter","1","1"
"7312","131","킬러스",2015-02-04,50,50,1,1,"인도네시아","인도네시아,일본","","씨네그루(주)다우기술","청소년관람불가","액션","키모 스탐보엘,티모 타잔토","키타무라 카즈키,오카 안타라","0",2,4,"winter","1","0"
"7313","170","킬리만자로",2000-05-20,26,26,1,2,"한국","한국","우노필름","","청소년관람불가","액션","오승욱","안성기,박신양,김석,임홍식,정석용,김준배,최선중,정은표,기주봉","1",5,20,"spring","1","1"
"7314","65","킬리만자로의 눈",NA,282,8091,5,40,"미국","미국","","","no_age","드라마","헨리 킹","그레고리 펙,에바 가드너,수잔 헤이워드","no_date",NA,NA,"no_date","1","1"
"7315","33","킬링",NA,1590,1603,1,24,"미국","미국","","","no_age","범죄","","","no_date",NA,NA,"no_date","1","1"
"7316","218","킬링 타임",NA,7,49,4,5,"프랑스","프랑스,벨기에","","","no_age","다큐멘터리","뤼디 위쇼 클로델","","no_date",NA,NA,"no_date","0","0"
"7317","194","킹 아더 전설의 서막",2017-04-27,2,17,7,17,"영국","영국","","주식회사 풍경소리","12세 관람가","판타지","마르코 반 벨","","0",4,27,"spring","0","0"
"7318","100","킹 아서: 제왕의 검",2017-05-17,109,415714,1492,20315,"영국","영국,호주,미국","","워너브러더스 코리아(주)","12세 관람가","판타지","가이 리치","찰리 허냄,주드 로,에릭 바나,에이단 길렌,디몬 하운수,아스트리드 베흐제-프리스베,애나벨 월리스,케이티 맥그라스","0",5,17,"spring","0","0"
"7319","120","킹 오브 썸머",2015-07-09,54,165,1,1,"미국","미국","","(주)스넵쏘울","15세 관람가","코미디","조던 복트-로버츠","닉 로빈슨,가브리엘 바쏘","0",7,9,"summer","0","1"
"7320","172","킹 오브 파이터",2015-01-30,4,4,1,1,"미국","미국","","씨네라인월드(주)","15세 관람가","액션","진가상","매기 큐,숀 패리스","0",1,30,"winter","1","1"
"7321","42","킹 오브 프리즘",2016-08-11,867,104719,293,2295,"일본","일본","","(주)박수엔터테인먼트","12세 관람가","애니메이션","히시다 마사카즈","","0",8,11,"summer","0","1"
"7322","18","킹 오브 프리즘 - 프라이드 더 히어로",2017-06-10,7295,41683,241,2130,"일본","일본","","(주)박수엔터테인먼트","15세 관람가","애니메이션","히시다 마사카즈","","0",6,10,"summer","0","1"
"7323","210","킹: 잃어버린 세계",2017-05-17,1,1,1,1,"미국","미국","","(주)케이알씨지","15세 관람가","액션","리 스콧","브루스 박스라이트너","0",5,17,"spring","1","1"
"7324","286","킹덤 오브 글래디에이터",2017-04-25,1,1,1,1,"미국","미국,이탈리아","","(주)케이알씨지","15세 관람가","액션","스테파노 밀라","","0",4,25,"spring","1","1"
"7325","81","킹스 스피치",2011-03-17,233,808908,4,36,"영국","영국,호주","","(주)화앤담이엔티","12세 관람가","드라마","톰 후퍼","콜린 퍼스,제프리 러쉬,헬레나 본햄 카터","1",3,17,"spring","1","0"
"7326","42","킹스글레이브: 파이널 판타지 XV",2016-08-25,1960,1960,4,14,"일본","일본","","유니버설픽쳐스인터내셔널 코리아(유)","12세 관람가","애니메이션","노즈에 타케시","아론 폴,숀 빈,레나 헤디","0",8,25,"summer","0","1"
"7327","106","킹스맨 : 시크릿 에이전트",2015-02-11,54,6129681,6103,151343,"미국","미국,영국","","이십세기폭스코리아(주)","청소년관람불가","액션","매튜 본","콜린 퍼스,태런 에저튼,사무엘 L. 잭슨,마이클 케인","0",2,11,"winter","1","1"
"7328","87","킹콩",NA,228,875,9,35,"미국","미국","RKO 라디오 픽쳐스","","no_age","액션","어니스트 B. 쇼드색,머리안 C. 쿠퍼","페이 레이,로버트 암스트롱,브루스 캐벗","no_date",NA,NA,"no_date","1","1"
"7329","188","타겟트",1972-11-19,29,66,2,2,"미국","미국,영국","메트로-골드윈-마이어","","no_age","액션","더글러스 힉콕스","질 세인트 존,올리버 리드","1",11,19,"fall","1","1"
"7330","109","타는 여자",2016-11-25,168,168,20,20,"한국","한국","주식회사 비엠미디어","주식회사 비엠미디어","청소년관람불가","멜로/로맨스","이철민,정재혁","박주빈,김소연","0",11,25,"fall","0","1"
"7331","153","타니타 직원식당의 다이어트 레시피",NA,51,66,1,2,"일본","일본","","","no_age","코미디","리 토시오","유카","no_date",NA,NA,"no_date","0","1"
"7332","223","타락하는 여상사",2016-04-06,1,1,1,1,"일본","일본","","(주)도키엔터테인먼트","청소년관람불가","성인물(에로)","테이 쟈가","사쿠라이 아유","0",4,6,"spring","0","1"
"7333","176","타락한 부인 - 흥분만점",2016-05-04,1,1,1,1,"일본","일본","","(주)도키엔터테인먼트","청소년관람불가","성인물(에로)","테이 쟈가","쇼우다 치사토","0",5,4,"spring","0","1"
"7334","146","타락한 유부녀",2016-02-28,10,10,1,1,"일본","일본","","(주)영진크리에이티브","청소년관람불가","멜로/로맨스","오부치 아키라","사사키 마유코,사쿠라 미사","0",2,28,"winter","0","1"
"7335","175","타부",NA,31,162,2,3,"포르투갈","포르투갈,독일,브라질,프랑스","","","no_age","드라마","미겔 고미스","테레사 마드루가,로라 소베랄","no_date",NA,NA,"no_date","1","0"
"7336","67","타부-새누나",2016-06-16,242,243,21,21,"한국","한국","(주)콘텐츠윙","(주)콘텐츠윙","청소년관람불가","멜로/로맨스","이슬","정선민,도모세,정석","0",6,16,"summer","0","1"
"7337","220","타부-새누나 무삭제",2016-09-12,1,1,1,1,"한국","한국","(주)콘텐츠윙","(주)콘텐츠윙","청소년관람불가","멜로/로맨스","이슬","정선민,도모세","0",9,12,"fall","0","1"
"7338","157","타부 : 금지된 사랑",2015-09-03,8,8,1,1,"한국","한국","주식회사 대양미디어","주식회사 대양미디어","청소년관람불가","멜로/로맨스","고구마","박은정,한진아","0",9,3,"fall","0","1"
"7339","179","타앙-경계의 사람들",NA,17,28,3,4,"홍콩","홍콩,프랑스","","","no_age","다큐멘터리","왕빙","","no_date",NA,NA,"no_date","0","0"
"7340","212","타이거 레이드",NA,1,1,1,1,"영국","영국,아일랜드","","","15세 관람가","드라마","사이먼 딕슨","브라이언 글리슨,데미언 몰로니,소피아 부텔라","no_date",NA,NA,"no_date","1","0"
"7341","155","타이거 마스크",2015-03-06,10,10,2,2,"일본","일본","","어뮤즈","12세 관람가","액션","","","0",3,6,"spring","1","1"
"7342","178","타이거 마운틴",2015-04-23,8,4930,58,124,"중국","중국","","(주)누리픽쳐스","15세 관람가","전쟁","서극","양가휘,장한위","0",4,23,"spring","0","0"
"7343","185","타이밍",2015-12-10,5,38629,246,2835,"한국","한국","(주)효인엔터테인먼트","(주)스톰픽쳐스코리아","15세 관람가","애니메이션","민경조,박대열","엄상현,박지윤,성완경","0",12,10,"winter","0","1"
"7344","118","타이타닉",1998-02-20,21,369894,6,10,"미국","미국","파라마운트 픽쳐스","이십세기폭스코리아(주)","15세 관람가","드라마","제임스 카메론","레오나르도 디카프리오,케이트 윈슬렛","1",2,20,"winter","1","1"
"7345","82","타이타닉의 최후",NA,207,2709,3,35,"미국","미국","","","no_age","드라마","진 네글레스코","클리프톤 웹,바바라 스탠윅","no_date",NA,NA,"no_date","1","1"
"7346","144","타이페이 카페 스토리",2011-07-07,123,10847,35,148,"대만","대만","","찬란","전체관람가","드라마","샤오 야 췐","임진희,계륜미","1",7,7,"summer","1","0"
"7347","156","타임 랩스",2015-01-29,10,10,1,1,"미국","미국","","(주)컴퍼니엘","청소년관람불가","미스터리","브래들리 킹","다니엘 파나베이커,맷 오리어리,조지 핀","0",1,29,"winter","0","1"
"7348","126","타임 이즈 일매틱",NA,154,1422,4,12,"미국","미국","","","no_age","다큐멘터리","","","no_date",NA,NA,"no_date","0","1"
"7349","202","타임 체인저",2016-12-29,1,1,1,1,"미국","미국","","(주)시네마리퍼블릭","12세 관람가","SF","리치 크리스티아노","D. 데이빗 모린,가빈 맥레오드,할 린덴,제니퍼 오닐,폴 로드리게즈,리차드 리엘,에반 엘링슨","0",12,29,"winter","1","1"
"7350","187","타임 트랙",2015-08-27,4,4,2,4,"캐나다","캐나다","","스크린조이","12세 관람가","SF","제이슨 부케","제이슨 프리스틀리,루 다이아몬드 필립스","0",8,27,"summer","1","0"
"7351","158","타임 패러독스",2015-01-07,8,82246,499,4330,"호주","호주","","(유)조이앤시네마","15세 관람가","SF","마이클 스피어리그,피터 스피어이그","에단 호크,노아 테일러,사라 스누크","0",1,7,"winter","1","0"
"7352","168","타임머신",NA,39,1536,3,42,"","","","","no_age","no_genre","","","no_date",NA,NA,"no_date","0","0"
"7353","70","타잔 3D",2014-01-09,259,598204,1,2,"독일","독일","","(주)싸이더스","전체관람가","애니메이션","라인하드 클루스","켈란 루츠,스펜서 로크","1",1,9,"winter","0","0"
"7354","35","타잔과 친구들",NA,1707,1707,1,20,"미국","미국","","","no_age","액션","세드릭 기븐스,잭 콘웨이","조니 웨이스뮬러,모린 오설리반","no_date",NA,NA,"no_date","1","1"
"7355","116","타짜",2006-09-28,73,5685715,2,2,"한국","한국","(주)영화사참","씨제이엔터테인먼트","청소년관람불가","드라마","최동훈","조승우,김혜수,백윤식,유해진,김응수,김상호,김윤석,주진모,이수경,김정난,조상건,서동수,백도빈,조상원,김의성,서종해,차지은,이석원,윤준호,최영준,오호진,김민경,김진묵,김정현,최재섭,허영만,오정세,김광규,장준녕,최종률,장원영","1",9,28,"fall","1","1"
"7356","157","타짜의 와인",NA,53,53,1,2,"기타","기타","","","no_age","다큐멘터리","제리 로스웰","","no_date",NA,NA,"no_date","0","0"
"7357","165","타투",2015-12-10,1,12103,148,1224,"한국","한국","(주)다세포클럽","와이드 릴리즈(주)","청소년관람불가","스릴러","이서","송일국,윤주희,권현상,서영,조혜인,조훈휘,최상민,허윤원,김수환,김은희,김지은,박범준,박지수,안지호,이은주,한제인,한기중","0",12,10,"winter","0","1"
"7358","208","타투이스트",2016-07-21,1,1,1,1,"미국","미국","","(주)무브먼트 픽쳐스","청소년관람불가","공포(호러)","데본 다운즈,케니 게이지","로버트 라살도","0",7,21,"summer","0","1"
"7359","216","탄생",NA,6,22,2,5,"브라질","브라질","","","전체관람가","애니메이션","알레 아브레우","","no_date",NA,NA,"no_date","0","0"
"7360","100","탄트라 섹스 무삭제판",2015-02-12,117,117,5,5,"일본","일본","","조이앤키노","청소년관람불가","멜로/로맨스","카네다 사토시","미즈사와 노노","0",2,12,"winter","0","1"
"7361","117","탄호이저",2017-05-28,115,808,85,152,"독일","독일","","(주)케빈앤컴퍼니","청소년관람불가","공연","","","0",5,28,"spring","0","0"
"7362","165","탈선derailed",NA,7,128,2,3,"한국","한국","","","no_age","다큐멘터리","권현준","","no_date",NA,NA,"no_date","0","1"
"7363","69","탈파 주둔병",NA,309,309,1,12,"미국","미국","","","no_age","액션","윌리스 골드벡","버트 랭카스터,조디 로렌스","no_date",NA,NA,"no_date","1","1"
"7364","103","탐스러운 선생님의 향기",2015-05-13,54,54,1,1,"일본","일본","","(주)도키엔터테인먼트","청소년관람불가","성인물(에로)","카네다 사토시","카와무라 리카","0",5,13,"spring","0","1"
"7365","109","탐엣더팜",2014-05-22,44,7445,9,18,"캐나다","캐나다,프랑스","","(주)엣나인필름","15세 관람가","드라마","자비에 돌란","자비에 돌란,피에르-이브 카르디날,리즈 로이","1",5,22,"spring","1","0"
"7366","77","탐욕",2016-05-12,301,301,20,20,"한국","한국","주식회사 루믹스미디어","주식회사 루믹스미디어","청소년관람불가","멜로/로맨스","김정욱","","0",5,12,"spring","0","1"
"7367","297","탐욕_사랑이라는 이름으로",NA,1,1,1,1,"한국","한국","","","청소년관람불가","기타","황호상","","no_date",NA,NA,"no_date","0","1"
"7368","252","탐욕의 낙원",NA,0,0,1,1,"스위스","스위스","","","no_age","no_genre","","","no_date",NA,NA,"no_date","0","0"
"7369","160","탐욕의 별",2016-04-27,24,684,26,120,"한국","한국","스파이럴 프로젝트","㈜인디스토리","15세 관람가","다큐멘터리","공귀현","김의성","0",4,27,"spring","0","1"
"7370","212","탐욕의 제국",2014-03-06,17,5807,4,20,"한국","한국","푸른영상","(주)시네마달","12세 관람가","다큐멘터리","홍리경","유영종,이윤정","1",3,6,"spring","0","1"
"7371","77","탐정 : 더 비기닝",2015-09-24,221,2625686,2467,54995,"한국","한국","(주)크리픽쳐스","씨제이이앤엠(주)","15세 관람가","코미디","김정훈","권상우,성동일,박해준,이승준,조복래,오정세,박준면,이일화,서영희,강민지,홍서현,천유나,차승연,정종훈,정승연,이현기,이찬희,김승배,김은지,김태훈,김하늘,김희영,모일영,박민철,박성일,박시영,박지혜,최성원,홍은택,이해영,지대한","0",9,24,"fall","0","1"
"7372","148","탐정 홍길동: 사라진 마을",2016-05-04,36,1430885,2508,41076,"한국","한국","(주)영화사비단길","씨제이이앤엠(주)","15세 관람가","드라마","조성희","이제훈,김성균,박근형,정성화,고아라,노정의,김하나,유승목,박정원,박지훈,오현암,유정래,윤상훈,이민아,이민지,이상희,정준용","0",5,4,"spring","1","1"
"7373","176","탐정사무소-그놈의 얼굴",2017-01-18,1,1,1,1,"한국","한국","(주)나우콘텐츠","(주)나우콘텐츠","15세 관람가","스릴러","이동현","강현중","0",1,18,"winter","0","1"
"7374","256","탐정사무소-그놈의 얼굴 무삭제판",2017-02-24,1,1,1,1,"한국","한국","(주)매니아22","(주)나우콘텐츠","청소년관람불가","스릴러","이동현","강현중,한그림","0",2,24,"winter","0","1"
"7375","74","탐정사무소-평강공주와 바보온달 무삭제판",2016-06-15,211,292,21,24,"한국","한국","(주)매니아22","(주)나우콘텐츠","청소년관람불가","스릴러","이동현","강현중,조영택,주연서","0",6,15,"summer","0","1"
"7376","67","탐정사무소 - 사랑과 전쟁",2016-05-13,415,415,20,23,"한국","한국","(주)매니아22","(주)나우콘텐츠","청소년관람불가","스릴러","이동현","강현중","0",5,13,"spring","0","1"
"7377","135","탐하다: 욕망의 섬",2017-05-01,81,81,20,20,"한국","한국","(주)씨타마운틴픽쳐스","(주)씨타마운틴픽쳐스","청소년관람불가","스릴러","김진성","한재범,김화연,박초현,이민식","0",5,1,"spring","0","1"
"7378","84","탑 햇",NA,225,1253,2,15,"미국","미국","","","12세 관람가","로맨틱코미디","마크 샌드리히","프레드 아스테어,진저 로저스,에드워드 에버렛 홀튼","no_date",NA,NA,"no_date","1","1"
"7379","219","태백, 잉걸의 땅",NA,1,15,3,4,"한국","한국","","","no_age","다큐멘터리","김영조","","no_date",NA,NA,"no_date","0","1"
"7380","291","태양",NA,9,150,3,3,"러시아","러시아,프랑스,이탈리아,스위스","","","no_age","드라마","알렉산더 소쿠로프","오가타 이세이,모모이 카오리","no_date",NA,NA,"no_date","1","0"
"7381","170","태양 아래",2016-04-27,30,33008,324,2030,"체코","체코,러시아,독일","","THE 픽쳐스","전체관람가","다큐멘터리","비탈리 만스키","","0",4,27,"spring","0","0"
"7382","305","태양 아래(해설판)",2016-07-14,0,516,15,75,"체코","체코,러시아,독일","","THE 픽쳐스","전체관람가","다큐멘터리","비탈리 만스키","","0",7,14,"summer","0","0"
"7383","192","태양은 가득히",1973-02-03,7,10820,8,62,"프랑스","프랑스,이탈리아","","","12세 관람가","범죄","르네 끄레망","알랑 드롱,마리 라포레,모리스 로네","1",2,3,"winter","1","0"
"7384","131","태양은 가슴마다",NA,60,147,2,6,"미국","미국","","","no_age","드라마","델머 데이브스","헨리 폰다,모린 오하라","no_date",NA,NA,"no_date","1","1"
"7385","205","태양은 알고 있다",NA,9,30,1,1,"프랑스","프랑스,이탈리아","","","15세 관람가","기타","자크 드레이","로미 슈나이더","no_date",NA,NA,"no_date","0","0"
"7386","225","태양은 없다",1999-01-01,0,0,2,2,"한국","한국","(주)우노필름","","청소년관람불가","드라마","김성수","정우성,문소연,박지훈,이정재,이범수,한고은,박성웅,이기열,이봉규","1",1,1,"winter","1","1"
"7387","67","태양은늙지않는다",NA,488,907,2,20,"한국","한국","","","no_age","드라마","고영남","박노식,고상미,오수미,허장강","no_date",NA,NA,"no_date","1","1"
"7388","57","태양을 쏴라",2015-03-19,389,389,213,2093,"한국","한국","필름라인","(유)조이앤시네마","청소년관람불가","멜로/로맨스","김태식","강지환,윤진서,박정민,안석환,윤성준","0",3,19,"spring","0","1"
"7389","197","태양을 쏴라 무삭제판",2015-07-09,1,1,1,1,"한국","한국","필름라인","(유)조이앤시네마","청소년관람불가","멜로/로맨스","김태식","강지환,윤진서,박정민","0",7,9,"summer","0","1"
"7390","228","태양의 노래",2007-02-22,1,33369,33,234,"일본","일본","","와이드 릴리즈(주)","전체관람가","드라마","코이즈미 노리히로","츠카모토 타카시,유이","1",2,22,"winter","1","1"
"7391","135","태양의 문",NA,60,60,1,1,"프랑스","프랑스,기타","","주식회사 루믹스미디어","15세 관람가","액션","장-마크 미네오","","no_date",NA,NA,"no_date","1","0"
"7392","174","태양의 서커스 월드 어웨이",2016-01-06,18,4274,52,278,"미국","미국","","주식회사 드림크리에이션","전체관람가","공연","앤드류 아담슨","제이슨 베런트","0",1,6,"winter","0","1"
"7393","94","태양의 왕",NA,207,207,1,8,"미국","미국","","","no_age","어드벤처","J. 리 톰슨","율 브린너,조지 차키리스","no_date",NA,NA,"no_date","0","1"
"7394","204","태어난 땅, 팔리는 땅",NA,4,4,1,1,"멕시코","멕시코","","","no_age","다큐멘터리","","","no_date",NA,NA,"no_date","0","0"
"7395","234","태평륜",2016-08-12,7,146,3,9,"중국","중국","","(유)영화사 화수분","15세 관람가","드라마","오우삼","금성무,송혜교,장쯔이,나가사와 마사미,황효명","0",8,12,"summer","1","0"
"7396","240","태평륜 피안",2016-09-22,2,123,10,25,"중국","중국","","(유)영화사 화수분","15세 관람가","드라마","오우삼","장쯔이,금성무,송혜교,황효명,나가사와 마사미","0",9,22,"fall","1","0"
"7397","58","태풍을 일으킨 사나이",1975-11-06,310,310,1,6,"한국","한국","(주)동아수출공사","","12세 관람가","멜로/로맨스","이정호","이대근,여수진","1",11,6,"fall","0","1"
"7398","89","태풍이 지나가고",2016-07-27,145,93150,303,3086,"일본","일본","","(주)티캐스트","12세 관람가","드라마","고레에다 히로카즈","아베 히로시,키키 키린,마키 요코,코바야시 사토미","0",7,27,"summer","1","1"
"7399","168","택시",2015-11-05,13,2658,48,294,"이란","이란","","주식회사 씨네룩스","전체관람가","드라마","자파르 파나히","자파르 파나히","0",11,5,"fall","1","0"
"7400","179","택시 3",2003-04-25,10,10,1,1,"프랑스","프랑스","","(유)영화사 화수분","12세 관람가","코미디","제라르 크라브지크","사미 나세리,프레더릭 디팡달","1",4,25,"spring","0","0"
"7401","144","택시 블루스",1993-01-22,36,64,3,3,"프랑스","프랑스","(주)하명중 영화제작소","","청소년관람불가","드라마","파벨 룽긴","피오트르 마모노브,피오트르 자첸코","1",1,22,"winter","1","0"
"7402","113","택시: 나이트페어",2016-03-02,60,60,1,1,"프랑스","프랑스","","TCO(주)더콘텐츠온","청소년관람불가","액션","줄리앙 세리","조나단 하워드,조나단 드뮈르게,파니 발렛,제스 리우딘","0",3,2,"spring","1","0"
"7403","100","택시운전사",2017-08-02,182,182,1,1,"한국","한국","더램프(주)","(주)쇼박스","15세 관람가","드라마","장훈","송강호,토마스 크레취만,유해진,류준열,박혁권,최귀화","0",8,2,"summer","1","1"
"7404","148","탠저린",NA,116,116,1,2,"미국","미국","","","no_age","코미디","션 베이커","키타나 키키 로드리게즈,미아 타일러","no_date",NA,NA,"no_date","0","1"
"7405","253","탱고",2016-11-28,10,10,1,1,"한국","한국","(주)갑종무비필름","(주)에스와이미디어","청소년관람불가","멜로/로맨스","박갑종","허지혜,백학기,조상민","0",11,28,"fall","0","1"
"7406","274","탱크 432",2016-11-10,6,24,7,23,"영국","영국","","(주)소나무픽쳐스","청소년관람불가","액션","닉 질레스피","루퍼트 에반스","0",11,10,"fall","1","0"
"7407","264","터널",2016-08-10,0,7120508,5006,113205,"한국","한국","(주)어나더썬데이","(주)쇼박스","12세 관람가","드라마","김성훈","하정우,배두나,오달수,김종수,임한빈,정민희,송민석,윤성민,이동진,이상희,최춘범,권승구","0",8,10,"summer","1","1"
"7408","233","터널 3D",2014-08-20,3,81008,2,5,"한국","한국","(주)필마픽쳐스 ","(주)박수엔터테인먼트","15세 관람가","공포(호러)","박규택","정유미,연우진,송재림,정시연,이태현,박지원,서종민,전수아,양영택,유세문,정원태,정진,차수빈,차은미,이예림,이지혜,김윤아,노슬기,명진석,유재명,손병호,전우재","1",8,20,"summer","0","1"
"7409","201","터널 오브 에어리언",2016-07-28,1,1,1,1,"미국","미국","","(주)시네마리퍼블릭","청소년관람불가","SF","오클라호마 워드","니콜 알론소,토리 번","0",7,28,"summer","1","1"
"7410","190","터널: 다크니스 디센딩",2016-02-18,1,1,1,1,"미국","미국","","라인트리엔터테인먼트","청소년관람불가","스릴러","마크 클리바노프","대니 트레조,프랭크 크루거,킹가 필립스","0",2,18,"winter","0","1"
"7411","186","터닝메카드",NA,0,0,1,3,"한국","한국","","","no_age","애니메이션","","","no_date",NA,NA,"no_date","0","1"
"7412","211","터닝메카드W: 블랙미러의 부활",2017-01-18,7,429569,1745,14071,"한국","한국","㈜희원엔터테인먼트","씨네그루(주)키다리이엔티","전체관람가","애니메이션","홍헌표","소연,윤아영,신용우,장광,강호철,안영미,윤미나","0",1,18,"winter","0","1"
"7413","210","터미너스: 인류 멸망의 시작",2016-07-06,1,1,1,1,"미국","미국","","(주)도키엔터테인먼트","15세 관람가","액션","마크 퓌르미","제이 코트래,브렌 포스터","0",7,6,"summer","1","1"
"7414","147","터미네이터",1984-12-22,7,24,2,2,"미국","미국","퍼시픽 웨스턴","","청소년관람불가","SF","제임스 카메론","릭 로소비치,린다 해밀턴,폴 원필드,아놀드 슈왈제네거,마이클 빈","1",12,22,"winter","1","1"
"7415","132","터미네이터 2",1991-07-06,7,154,6,30,"미국","미국","","(주)드림팩트엔터테인먼트","15세 관람가","액션","제임스 카메론","아놀드 슈왈제네거,린다 해밀턴,에드워드 펄롱","1",7,6,"summer","1","1"
"7416","185","터미네이터 제니시스",2015-07-02,0,3240370,2697,77590,"미국","미국","","롯데쇼핑㈜롯데엔터테인먼트","15세 관람가","액션","앨런 테일러","아놀드 슈왈제네거,제이슨 클락,에밀리아 클라크,제이 코트니,J.K. 시몬스,다요 오케니이,맷 스미스,코트니 B. 반스,이병헌,아론 V. 윌리엄슨","0",7,2,"summer","1","1"
"7417","201","터져버린 마사지 부인",2016-08-01,1,1,1,1,"일본","일본","","(주)도키엔터테인먼트","청소년관람불가","성인물(에로)","테이 쟈가","이오리 료코","0",8,1,"summer","0","1"
